,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
384,-27536.65,4082.01,0.28396,0.96316,0.76554,0.96646
385,-26655.0,3441.64,0.30519,0.92777,0.76908,0.98904
386,-26126.1,2753.23,0.32196,0.9387,0.79131,0.99713
387,-30207.17,4642.65,0.26368,0.87929,0.70333,0.66775
388,-32121.56,5591.51,0.28807,0.98837,0.78225,0.97708
389,-31477.38,4851.59,0.15727,0.92689,0.62072,0.4035
390,-31033.63,4902.0,0.28567,0.93891,0.75512,0.66412
391,-33337.56,4957.85,0.10853,0.94439,0.58073,0.27452
392,-31497.34,5047.28,0.07897,1.00858,0.58326,0.25053
393,-31554.43,4773.28,0.02995,0.96804,0.51397,0.07555
394,-33732.01,5842.81,0.04725,0.92548,0.50999,0.07919
395,-30666.98,4831.65,0.17191,0.98841,0.66611,0.26105
396,-32033.61,5807.77,0.12477,0.91495,0.58224,0.60037
397,-30773.05,5158.34,0.08623,0.97604,0.57425,0.19412
398,-30726.12,5451.92,0.07,0.90593,0.52296,0.1066
399,-31294.35,5385.71,0.07227,0.93515,0.53985,0.19398
400,-31986.06,5400.36,0.12592,0.90583,0.57884,0.15886
401,-31994.14,4898.2,0.17205,0.95917,0.65163,0.22253
402,-31475.43,4975.94,0.2461,0.96353,0.72786,0.40478
403,-31689.2,5719.59,0.17008,0.9608,0.65048,0.36218
404,-31076.27,4838.87,0.4371,0.91216,0.89318,1.30852
405,-33044.3,5814.37,0.38376,0.90895,0.83824,0.80657
406,-30971.37,4414.19,0.24346,0.95761,0.72227,0.59039
407,-30816.51,5108.7,0.35273,0.9495,0.82748,0.59493
408,-30831.57,4828.5,0.22046,0.89887,0.66989,0.49895
409,-30389.45,4606.02,0.23869,0.96539,0.72138,0.29579
410,-31900.48,5245.08,0.08763,0.94499,0.56013,0.20186
411,-31639.21,5056.91,0.09114,1.01722,0.59975,0.14371
412,-31880.77,5548.07,0.06003,0.97891,0.54948,0.16505
413,-31697.06,4987.2,0.08206,0.97821,0.57116,0.11911
414,-31236.16,4844.74,0.13817,0.90989,0.59311,0.26034
415,-30587.91,5386.42,0.31869,0.91965,0.77852,0.89324
416,-30551.02,4967.69,0.3156,0.94344,0.78732,0.86367
