,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
361,-35251.18,6250.0,-0.00612,0.97845,0.4831,0.00067
362,-36156.19,6915.79,-0.0002,0.96453,0.48207,0.00323
363,-34529.46,5734.34,-0.00523,0.98209,0.48582,0.00176
364,-34634.35,7002.81,-0.01097,0.98584,0.48196,0.00111
365,-35754.73,7674.71,-0.01129,0.98858,0.483,0.00305
366,-35305.76,7454.32,-0.01242,0.97562,0.47539,0.00236
367,-34470.7,6012.95,-0.00444,0.99534,0.49323,0.00084
368,-36188.21,6895.36,-0.00433,0.98493,0.48814,0.00123
369,-35385.39,6582.7,-0.00599,1.02177,0.50489,0.00038
370,-34886.73,6320.79,-0.00774,0.98643,0.48547,0.00101
371,-35134.42,6660.07,-0.00448,0.98877,0.48991,0.00113
372,-36074.05,6927.17,-0.00741,1.00042,0.4928,0.00242
373,-35995.22,6896.01,-0.00775,0.97147,0.47798,0.00127
374,-34720.38,6697.15,-0.00933,0.9883,0.48482,0.00106
375,-36470.55,7470.74,-8e-05,0.97836,0.4891,0.00222
376,-36087.56,6722.85,0.00619,0.99009,0.50124,0.00903
377,-34619.42,6569.38,-0.01519,0.99389,0.48176,0.00291
378,-36013.28,6574.93,-0.00282,0.96675,0.48056,0.00132
379,-36084.09,6288.46,-0.01303,0.97235,0.47314,0.00496
380,-36254.63,7117.07,-0.01523,0.96302,0.46628,0.00434
381,-35638.39,6073.04,-0.00577,0.97305,0.48076,0.00064
382,-35506.97,7648.16,-0.00756,0.98502,0.48495,0.00225
383,-36514.88,7370.41,-0.00749,1.00081,0.49291,0.00384
384,-36762.28,7406.79,-0.01934,0.95135,0.45634,0.00286
385,-36556.74,7441.88,-0.00984,0.99141,0.48587,0.00199
386,-35214.89,6479.57,-0.00931,1.0034,0.49239,0.00199
387,-35730.92,7274.77,-0.00808,0.99881,0.49132,0.00091
388,-34717.78,6426.89,-0.00938,0.98399,0.48262,0.00083
389,-35203.48,6904.18,-0.00698,0.98223,0.48413,0.00041
390,-35462.64,5905.3,-0.00172,0.97502,0.48579,0.00239
391,-35441.04,7352.72,-0.00379,0.96959,0.481,0.00125
392,-35223.49,6908.87,-0.00014,0.97056,0.48514,0.00172
393,-35204.04,6765.55,-0.00678,0.9826,0.48452,0.00328
394,-35498.33,6401.95,-0.00872,0.98795,0.48526,0.00265
395,-35913.11,6513.91,-0.0046,0.98145,0.48612,0.00092
396,-35201.3,6549.5,-0.01071,1.00006,0.48932,0.0046
397,-35263.52,5975.84,0.0008,1.00565,0.50362,0.00152
398,-35341.04,6026.43,-0.00593,0.96688,0.4775,0.00051
399,-35441.29,7516.62,-0.00464,0.95534,0.47303,0.00073
400,-35982.2,7817.64,-0.00526,0.97734,0.48341,0.00034
401,-35214.69,7393.32,-0.00656,0.96901,0.47795,0.00029
402,-35426.12,6609.72,-0.0063,0.98199,0.48469,0.0002
403,-35178.96,6421.5,-0.00817,0.98668,0.48517,0.00072
404,-37069.27,6938.63,-0.00807,0.98531,0.48458,0.00081
405,-35431.86,5868.94,-0.00348,0.99967,0.49635,0.00127
406,-34999.51,5964.28,-0.00532,0.98325,0.48631,0.00105
407,-35026.23,7488.96,-0.00386,0.99638,0.49433,0.002
