,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
245,-5825.31,1448.31,-0.0073,0.91894,0.45217,0.01087
246,-5639.51,1317.92,0.01123,0.9681,0.49528,0.01279
247,-5396.71,1159.08,-0.00026,0.98676,0.49312,0.00131
248,-5844.93,1389.87,0.001,0.91851,0.46026,0.00377
249,-5723.32,1305.62,0.00399,0.97297,0.49048,0.00301
250,-5687.09,1380.38,-0.00634,0.92478,0.45605,0.00167
251,-5358.2,1100.64,-0.005,0.96154,0.47577,0.00284
252,-5390.97,1321.43,-0.00436,0.95145,0.47136,0.00177
253,-5762.38,1272.69,-0.01167,0.95696,0.46681,0.00261
254,-5609.24,1388.44,-0.00475,0.98088,0.48569,0.00119
255,-5510.52,1328.69,0.00452,0.95479,0.48192,0.00365
256,-5493.5,1206.94,0.00174,0.93477,0.46913,0.00686
257,-5710.85,1328.33,0.00328,0.97548,0.49102,0.00469
258,-5889.66,1285.37,0.00473,0.93709,0.47328,0.00612
259,-5592.95,1297.79,-0.00336,0.94324,0.46826,0.00402
260,-5673.98,1204.3,-0.00206,0.99352,0.4947,0.00238
261,-5720.49,1437.78,-0.00464,0.94209,0.46641,0.00265
262,-5684.06,1329.25,-0.00052,0.98611,0.49253,0.0037
263,-5577.26,1296.05,-0.00792,0.93022,0.45718,0.00571
264,-5665.87,1425.28,-0.00467,0.9898,0.49023,0.00128
265,-5737.08,1395.74,-0.01664,0.92886,0.44779,0.00314
266,-5435.84,1409.45,0.00138,0.92461,0.46369,0.00877
267,-5761.26,1361.78,0.00574,0.94608,0.47878,0.00748
268,-5490.93,1077.02,-0.00884,0.95268,0.4675,0.00326
269,-5796.97,1383.58,0.00978,0.95842,0.48899,0.01495
270,-5721.57,1242.74,0.00557,0.96167,0.4864,0.02063
271,-5815.4,1446.93,0.03013,0.91269,0.48647,0.02617
272,-5770.72,1313.91,0.03235,0.93373,0.49921,0.03171
273,-5491.96,1307.6,0.02632,0.98185,0.51725,0.03106
274,-5654.75,1314.65,0.09882,0.92923,0.56343,0.07622
275,-5514.89,1303.22,0.03023,0.94925,0.50485,0.01429
276,-5705.94,1414.44,-0.00114,0.96273,0.48023,0.00201
277,-5744.35,1394.24,0.00371,0.90978,0.4586,0.00652
278,-5339.73,1145.96,-0.00031,0.98841,0.4939,0.00988
279,-5786.24,1638.81,-0.00451,0.90487,0.44792,0.00424
280,-5674.42,1398.61,0.00255,0.9475,0.47631,0.00128
281,-5770.99,1364.22,0.00196,0.91975,0.46183,0.00469
282,-5855.48,1474.89,0.0085,0.98028,0.49864,0.00849
283,-5461.07,1259.95,-0.00078,0.96133,0.47989,0.00442
284,-5664.93,1428.4,-0.00017,0.94342,0.47154,0.00366
285,-5493.98,1342.46,-0.0029,0.9497,0.47195,0.00447
286,-5735.32,1226.6,-0.00184,0.95615,0.47623,0.01649
287,-5313.93,1193.18,-0.00262,0.96593,0.48034,0.00425
288,-5609.16,1413.06,0.00894,0.94424,0.48106,0.00855
289,-5708.97,1234.59,0.00346,0.99109,0.49901,0.00164
290,-5842.55,1480.54,0.02081,0.91346,0.47754,0.01158
291,-5482.64,1251.62,0.00056,0.98746,0.49429,0.00269
292,-5627.31,1196.7,-0.00291,0.97282,0.48349,0.0029
293,-5659.5,1249.77,-0.00089,0.96569,0.48196,0.00351
294,-5634.14,1423.82,-0.0014,0.9411,0.46915,0.00337
295,-5695.15,1481.03,-0.0034,0.95404,0.47361,0.00486
296,-5629.56,1372.48,0.00296,0.96716,0.48653,0.00326
297,-5701.21,1360.93,-0.0029,0.94021,0.4672,0.00544
298,-5475.92,1222.97,0.00164,0.93325,0.46827,0.00958
299,-5413.35,1319.67,-0.00552,0.96747,0.47822,0.00619
300,-5408.97,1176.27,0.00685,0.95293,0.48331,0.00421
301,-5501.21,1281.93,0.00011,0.94041,0.47031,0.00515
302,-5580.35,1266.27,-0.00291,1.01981,0.50699,0.01014
303,-5678.22,1408.51,-0.00625,0.93674,0.46211,0.0019
304,-5722.7,1344.41,-0.00333,0.9186,0.45597,0.00378
305,-5547.59,1195.98,-0.00226,0.96611,0.4808,0.00284
306,-5621.36,1461.18,-0.00128,1.0241,0.51077,0.00319
307,-5550.64,1345.34,-0.00836,0.94415,0.46371,0.00386
308,-5578.33,1400.5,0.00752,0.92038,0.46771,0.00487
309,-5706.9,1385.92,-0.00217,0.96592,0.48078,0.00409
310,-5490.07,1205.83,-0.0074,0.97573,0.48046,0.0023
311,-5726.59,1338.03,-0.0054,0.92187,0.45554,0.0052
312,-5697.26,1369.44,-0.00093,0.90578,0.45197,0.00259
