,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
257,-6166.49,947.34,0.03136,1.00851,0.53562,0.02447
258,-6146.74,945.88,-0.01568,0.96449,0.46656,0.01021
259,-6246.73,1027.01,-0.00024,0.96551,0.48251,0.03144
260,-6298.52,1033.62,0.0105,0.95598,0.48849,0.02949
261,-6250.37,1050.69,-0.01116,0.99244,0.48506,0.01325
262,-6239.35,1055.88,0.01389,0.9762,0.50199,0.02736
263,-6506.81,1122.67,-0.00752,0.94855,0.46675,0.00709
264,-6066.57,1009.19,-0.0014,0.97743,0.48731,0.00396
265,-6314.35,992.25,0.01409,0.9833,0.50574,0.00771
266,-6239.53,1004.1,0.00696,0.95507,0.4845,0.01578
267,-6283.45,995.94,0.00528,0.94663,0.47859,0.00686
268,-6310.09,1075.05,-0.01152,0.93808,0.45752,0.02119
269,-6178.37,1171.9,0.00548,0.98747,0.49922,0.02552
270,-6353.17,1049.54,0.00416,0.97343,0.49087,0.02306
271,-6404.67,1221.89,0.00585,0.95496,0.48332,0.00753
272,-6132.33,892.53,0.00082,0.97708,0.48936,0.01652
273,-6372.43,1158.05,0.00491,0.996,0.50291,0.00912
274,-6197.54,953.36,-0.01629,0.98251,0.47496,0.02028
275,-6311.2,1155.89,-0.00223,0.97964,0.48759,0.00998
276,-6343.26,1008.07,-0.01039,0.97965,0.47944,0.00346
277,-6193.66,945.98,-0.00792,0.98221,0.48319,0.01003
278,-6261.25,1064.44,0.00836,0.96573,0.49123,0.01203
279,-6463.19,1113.01,0.03813,0.95144,0.51385,0.07739
280,-6345.52,992.5,0.09521,0.9978,0.59411,0.18058
281,-6161.0,949.99,0.1624,1.01107,0.66794,0.18625
282,-6214.66,1040.9,0.01106,0.98369,0.50291,0.04027
283,-6440.87,1087.99,0.00742,0.97006,0.49245,0.01415
284,-6313.3,1118.79,0.01796,0.94998,0.49295,0.04997
285,-6240.31,1047.97,0.01318,0.98822,0.50729,0.12691
286,-6270.73,1014.24,0.00489,0.98194,0.49587,0.03915
287,-6322.4,1012.33,0.01681,0.99064,0.51213,0.02236
288,-5953.09,956.91,0.00208,0.98275,0.49346,0.00699
289,-6542.58,1254.05,0.00046,0.97648,0.4887,0.00326
290,-6308.0,1048.27,0.02001,0.96891,0.50446,0.01127
291,-6415.12,955.22,-0.00821,0.98755,0.48557,0.00307
292,-6268.33,914.52,-0.00628,0.9931,0.49027,0.00786
293,-6232.1,1047.03,-0.01737,0.96338,0.46433,0.01073
294,-6262.49,1031.85,0.02563,0.99932,0.52529,0.03814
295,-6203.08,935.88,0.06142,0.97961,0.55122,0.07331
296,-6463.16,1153.95,0.05502,1.02641,0.56823,0.07334
297,-6341.82,1146.0,0.01729,0.99091,0.51275,0.03133
298,-6175.3,924.25,0.0047,0.98422,0.4968,0.0122
299,-6207.37,1130.21,0.00299,0.98596,0.49597,0.00884
300,-6274.56,961.22,-0.0082,1.01009,0.49685,0.01004
301,-6295.53,1033.25,0.00249,0.97003,0.48751,0.00519
302,-6366.26,1013.55,0.01636,0.98802,0.51037,0.04268
303,-6111.51,992.44,0.00071,0.96184,0.48163,0.01843
304,-6266.48,1011.55,0.00569,0.97483,0.4931,0.0165
305,-6281.4,984.47,0.00409,0.94835,0.47826,0.01456
306,-6189.53,945.68,0.02834,1.00394,0.53031,0.0425
307,-6159.27,888.57,0.03043,1.00179,0.53132,0.02574
308,-6150.03,965.61,0.01986,0.96641,0.50306,0.03139
309,-6105.48,1006.32,0.05126,0.97461,0.53856,0.06862
310,-6173.78,1027.77,0.04994,0.97204,0.53596,0.13188
311,-6295.73,930.56,0.12046,0.99814,0.61953,0.1832
312,-6182.7,1016.3,0.10199,0.96582,0.5849,0.13523
313,-6266.33,1028.42,0.07765,0.97819,0.56674,0.09611
314,-6237.09,1037.79,0.04689,0.95822,0.526,0.05462
315,-6215.43,1019.15,0.00787,0.9866,0.50117,0.03216
316,-6391.88,1010.82,0.00151,0.97617,0.4896,0.01262
317,-6075.0,952.9,-0.01409,0.99544,0.48363,0.01996
318,-6024.83,992.3,-0.00619,0.97578,0.4817,0.01304
319,-6363.32,1016.84,-0.00922,0.97815,0.47986,0.02771
320,-6214.74,1018.1,-0.01137,0.95726,0.46726,0.02764
321,-6336.48,1101.71,0.02396,0.98715,0.51754,0.03506
322,-6094.23,1022.85,0.02294,0.98919,0.51753,0.04528
323,-6242.22,1159.03,0.0404,0.95275,0.51678,0.03778
324,-6400.32,1090.23,0.0328,0.95712,0.51136,0.04744
325,-6062.89,955.9,0.11517,0.94745,0.58889,0.18508
326,-6156.19,1090.29,0.09847,0.95467,0.5758,0.15734
327,-6146.86,1001.16,0.0724,0.98837,0.56658,0.14652
328,-6150.64,1085.12,0.12866,0.95557,0.60644,0.20679
329,-6118.77,1031.72,0.04081,1.0155,0.54855,0.06338
330,-6194.4,1077.65,0.00955,0.95482,0.48696,0.02702
331,-6208.78,1064.17,0.04194,0.95703,0.52046,0.04612
332,-6150.6,1041.99,0.04262,0.98132,0.53328,0.07344
333,-6375.83,1067.99,-0.02178,0.90302,0.42973,0.04044
334,-6183.74,1106.55,0.00456,0.93482,0.47197,0.02899
335,-6248.69,973.15,0.06691,0.97671,0.55527,0.16354
336,-6095.05,1005.79,0.07814,1.02208,0.58918,0.11686
337,-6255.79,1024.45,0.09594,0.97426,0.58307,0.26179
338,-6035.42,910.74,0.20543,1.00703,0.70895,0.51787
339,-6164.33,929.0,0.07596,0.96612,0.55902,0.15146
340,-6184.86,1067.8,0.09435,0.94281,0.56576,0.09327
341,-6160.61,986.26,0.07235,0.94908,0.54689,0.06878
342,-6150.77,1074.6,0.0925,0.95855,0.57178,0.06819
343,-6079.69,999.94,0.03524,0.95441,0.51245,0.07052
344,-6213.46,1034.3,0.03371,0.99721,0.53231,0.1458
