,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
282,-33300.54,4898.97,-0.00463,0.9813,0.48602,0.00103
283,-32357.16,4868.28,-0.0036,0.97464,0.48372,0.00041
284,-32760.27,4468.9,-0.00427,0.976,0.48373,0.00123
285,-32405.47,4434.99,-0.00988,0.97121,0.47573,0.00157
286,-32487.59,4677.22,-2e-05,0.96055,0.48025,0.00081
287,-32405.92,4799.8,-0.00588,0.99573,0.49199,0.00061
288,-32374.1,3940.93,-0.00559,0.97549,0.48216,0.0002
289,-32582.55,4742.94,-0.00598,1.01748,0.50276,0.00056
290,-33660.69,4402.89,-0.00816,0.97776,0.48072,0.0012
291,-32773.37,5037.63,-0.00689,0.94539,0.4658,0.00062
292,-32086.09,4477.18,-0.00445,0.95448,0.47279,0.00087
293,-32915.3,5921.8,-0.00648,1.00109,0.49407,0.00108
294,-32795.6,4818.55,-0.00456,0.97527,0.48307,0.00071
295,-32408.57,4483.26,-0.00399,0.99828,0.49514,0.00073
296,-32263.09,4951.0,-0.00214,0.98435,0.49003,0.00066
297,-32318.09,4489.45,-0.00614,0.97668,0.4822,0.00025
298,-33109.43,5573.33,-0.00595,0.95873,0.47342,0.00019
299,-32218.31,4791.13,-0.00684,0.97287,0.4796,0.00061
300,-32220.12,4456.99,-0.00278,0.95573,0.47509,0.00136
301,-33285.17,5635.12,-0.00501,0.97471,0.48234,0.00056
302,-33355.26,4837.73,-0.00022,0.96885,0.48421,0.00083
303,-32380.33,4843.01,-0.0057,0.96214,0.47537,0.00018
304,-32134.04,4775.3,-0.0067,0.99863,0.49261,0.00161
305,-33015.55,5241.25,-0.00441,0.9766,0.48389,0.00293
306,-33050.45,5030.02,-0.00064,0.95967,0.47919,0.00715
307,-32080.72,4481.07,-0.00475,0.99237,0.49143,0.00222
308,-33392.56,4713.91,-0.0071,0.99113,0.48847,0.00061
309,-32300.82,4738.52,-0.00786,0.98788,0.48608,0.00065
310,-32423.32,4420.15,-0.01273,0.99075,0.48265,0.00093
311,-32839.01,4397.55,-0.00834,0.98263,0.48297,0.00076
312,-33012.04,5471.09,-0.00774,0.98429,0.48441,0.00054
313,-33170.9,5108.92,-0.00226,0.991,0.49324,0.00207
314,-32603.67,4949.39,-0.00701,0.96048,0.47323,0.00065
315,-32454.21,4952.38,-0.00662,0.9516,0.46917,0.0002
316,-31847.71,3769.51,-0.00419,0.9492,0.47041,0.00056
317,-32739.07,4539.82,-0.00149,0.99253,0.49477,0.0018
318,-32827.69,5024.08,-0.00622,0.9696,0.47858,0.00051
319,-31843.1,4494.01,-0.00418,0.97031,0.48098,0.00036
320,-33016.41,4976.1,-0.00553,0.98842,0.48868,0.00058
321,-32901.51,5092.29,-0.00854,0.98242,0.48267,0.00119
322,-31920.04,4496.25,-0.00308,0.98128,0.48755,0.00072
323,-33115.09,5253.19,-0.00502,0.98809,0.48903,0.00028
324,-33021.3,4945.33,-0.00666,0.97948,0.48308,0.00067
325,-32672.04,5211.81,-0.00854,0.97771,0.48032,0.00066
326,-32934.43,4894.38,-0.00078,0.97072,0.48458,0.00102
327,-32333.12,4941.84,-0.00608,0.97905,0.48345,0.0016
328,-32623.24,4483.59,-0.00332,0.97376,0.48355,0.00118
329,-32840.56,4407.37,-0.00663,0.95906,0.4729,0.00035
330,-32884.42,5152.9,-0.00076,0.94534,0.47191,0.00153
331,-33076.86,5078.56,-0.00551,0.96843,0.47871,0.00021
332,-32926.0,4617.06,-0.00769,0.98875,0.48668,0.00031
333,-32997.62,4691.31,-0.00679,0.99731,0.49187,0.00041
334,-32476.84,5227.86,-0.00518,0.95405,0.47184,0.00039
335,-32344.09,4744.21,-0.00831,0.94528,0.46432,0.00036
336,-32095.27,5104.29,-0.00724,0.9861,0.48581,0.00076
337,-32919.76,4992.58,-0.00809,0.99341,0.48862,0.00098
338,-33111.33,5177.12,-0.00532,0.94703,0.46819,0.0017
339,-31606.85,4055.01,-0.01319,0.99093,0.48228,0.0035
340,-32278.58,4774.21,-0.00709,0.98607,0.48595,0.00183
341,-32767.71,4734.0,-0.0034,0.95177,0.47248,0.0004
342,-32439.95,4983.0,-0.00511,0.97233,0.48105,0.00013
343,-32030.63,4841.09,-0.00649,0.98576,0.48639,0.00099
344,-33345.65,5344.34,-0.0011,0.98806,0.49293,0.00451
345,-32938.81,4848.33,-0.00033,0.98288,0.49111,0.00441
346,-32363.28,4734.27,-0.0158,0.93566,0.45203,0.005
347,-31952.91,3925.2,-0.01028,0.96906,0.47425,0.00152
348,-32682.73,4909.79,-0.00494,0.99215,0.49114,0.00076
349,-33012.21,4985.59,-0.00745,0.9599,0.47249,0.00093
350,-32793.88,5119.44,-0.00556,1.00531,0.49709,0.00089
351,-33193.66,4769.15,-0.00369,0.93566,0.46414,0.00214
352,-32576.51,4449.32,-0.00544,1.00622,0.49767,0.00121
353,-32751.86,4837.84,-0.00705,0.954,0.46995,0.00043
354,-33045.08,4858.39,-0.00817,0.95072,0.46719,0.00031
355,-32758.16,4512.78,-0.00606,0.98876,0.48832,0.0012
356,-31359.02,4346.81,-0.00245,0.98803,0.49156,0.0021
357,-32410.41,4785.65,0.00566,0.98121,0.49627,0.00425
358,-31541.81,4178.59,-0.00903,0.98631,0.48412,0.00146
359,-32606.02,5356.41,-0.00325,0.97589,0.48469,0.00072
360,-33537.12,4780.16,-0.00751,0.96337,0.47418,0.00038
361,-32142.83,4159.74,-0.00542,0.97517,0.48217,0.0008
362,-33422.42,5417.2,0.0018,0.97361,0.48861,0.00108
363,-32648.69,5164.13,-0.00468,1.01651,0.50358,0.00254
364,-32431.25,4287.22,0.00363,0.99462,0.50094,0.00271
365,-32756.11,4679.04,-0.00488,0.94898,0.46961,0.00414
366,-31818.42,4337.5,-0.00284,0.94818,0.47125,0.00329
367,-32961.89,5026.21,0.00031,0.97794,0.48928,0.00368
368,-32445.92,5301.58,-0.003,0.98038,0.48719,0.00451
369,-32637.79,4822.2,-0.00816,0.9797,0.48169,0.00391
370,-32462.73,5320.0,-0.00788,0.94309,0.46366,0.00305
371,-31904.59,5062.45,-0.00091,0.97371,0.48594,0.00203
372,-33402.64,5409.78,-0.00131,0.96332,0.48035,0.00097
373,-32793.31,5027.17,-0.00516,0.9617,0.47569,0.00072
374,-32332.57,4469.39,-0.00656,0.97587,0.48138,0.00083
375,-32236.12,5009.24,-0.00631,0.92134,0.45436,0.00026
376,-32589.26,5176.73,-0.01026,0.97304,0.47626,0.00061
377,-32052.38,4725.3,-0.00749,0.96839,0.4767,0.00025
378,-33075.95,5746.22,-0.00853,0.96128,0.47211,0.00055
379,-32535.41,4396.54,-0.00632,0.98861,0.48799,0.00021
380,-32678.79,4781.4,-0.00586,0.98559,0.48694,0.00013
381,-31681.89,4263.8,-0.00894,0.96863,0.47538,0.00038
382,-32009.11,4494.29,-0.01091,0.97802,0.4781,0.00094
383,-32163.62,4854.44,-0.01079,0.95893,0.46867,0.00043
384,-32368.71,4945.98,-0.00876,0.9717,0.47709,0.00014
