,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
212,-17677.54,4901.34,-0.01007,0.9691,0.47448,0.00195
213,-18068.87,5280.16,-0.00241,0.97838,0.48679,0.00216
214,-17716.98,4742.73,-0.00319,0.98852,0.49107,0.00125
215,-17914.26,5024.05,-0.00195,0.94957,0.47284,0.00043
216,-17444.47,4775.59,-0.00521,0.97326,0.48142,0.00191
217,-18084.56,5208.12,-0.00047,0.97046,0.48476,0.00208
218,-17643.71,4446.81,-0.00444,0.97343,0.48228,0.00105
219,-17857.02,4493.84,-0.00372,0.97141,0.48199,0.00083
220,-18941.82,4870.69,-0.00167,0.98625,0.49145,0.0013
221,-17627.96,4820.63,-0.00318,0.95529,0.47447,0.00439
222,-18572.03,4487.44,0.00338,1.00084,0.5038,0.00425
223,-17058.86,4950.8,-0.00116,0.97037,0.48402,0.00383
224,-18223.95,4774.18,-0.00431,0.97147,0.48143,0.00465
225,-17885.73,5223.91,0.00639,0.96213,0.48746,0.0048
226,-17404.38,4930.98,-0.00157,0.96464,0.48075,0.00408
227,-17863.83,4552.91,0.00138,0.98264,0.4927,0.00814
228,-18600.59,4761.37,0.00758,0.9446,0.47988,0.00755
229,-17128.55,4728.71,0.00601,0.97151,0.49177,0.00388
230,-18686.17,5260.13,-0.0061,0.97993,0.48386,0.0012
231,-18527.62,4348.44,-0.00146,0.9786,0.48783,0.00225
232,-16959.14,5094.23,-0.00379,0.95645,0.47443,0.00238
233,-17863.9,5369.45,-0.00658,0.95751,0.47218,0.00049
234,-18762.37,5098.03,4e-05,0.97619,0.48813,0.01773
235,-18622.72,4385.35,0.00872,0.96548,0.49146,0.01771
236,-17788.85,4888.86,0.00034,0.92751,0.46409,0.01167
237,-17634.42,4770.4,-0.00093,0.97157,0.48485,0.01216
238,-17432.83,4248.7,0.00039,0.94818,0.47448,0.00374
239,-17962.05,4973.97,-0.0014,0.96098,0.47909,0.00137
240,-18290.36,5929.27,-0.00457,0.9514,0.47113,0.00111
241,-17824.29,4622.85,0.00475,0.97187,0.49068,0.00457
242,-17832.45,4831.24,-0.00248,0.9821,0.48857,0.00776
243,-17987.17,5094.79,0.00685,0.95166,0.48268,0.01028
244,-17016.16,5163.31,-0.01275,0.97881,0.47665,0.00917
245,-18045.79,4304.87,0.00014,0.95701,0.47865,0.00508
246,-17942.34,4370.19,-0.0024,0.98937,0.49228,0.00491
247,-17652.41,5105.62,-0.00287,0.97964,0.48695,0.00368
248,-18335.07,4975.9,-0.0036,0.94513,0.46896,0.00283
249,-17900.77,4931.14,-0.0043,0.95569,0.47354,0.00455
250,-17745.07,4336.07,-0.00322,0.97057,0.48207,0.00293
251,-17630.89,4584.01,-0.00862,0.95905,0.47091,0.00234
252,-19342.39,5746.25,-0.00434,0.97562,0.48347,0.00242
253,-18238.58,5142.47,-0.00361,0.98417,0.48848,0.0018
254,-17193.85,4387.71,-0.00455,0.95323,0.47206,0.00323
255,-17244.17,4801.5,0.00384,0.98286,0.49527,0.01629
256,-17403.09,5349.72,-0.00019,1.00287,0.50125,0.00766
257,-18229.56,4737.7,0.00636,0.97782,0.49527,0.00811
258,-17310.1,5007.39,0.00602,0.9623,0.48718,0.01658
259,-17847.33,4861.1,0.00023,0.97099,0.48572,0.01205
260,-17557.38,4900.81,-0.00739,0.96401,0.47462,0.00586
261,-18217.57,5137.41,0.00444,0.95852,0.4837,0.0089
262,-18043.69,5249.65,0.00451,0.96995,0.48949,0.01116
263,-17648.57,4983.03,0.00052,0.9852,0.49312,0.00977
264,-17591.08,5020.53,-0.00254,0.97694,0.48593,0.00486
265,-17684.48,4518.51,-0.00037,0.98324,0.49125,0.00905
266,-17591.56,4807.46,-0.00523,0.98047,0.48501,0.00144
267,-17058.53,5263.56,0.02189,0.96179,0.50278,0.03148
268,-17937.51,4521.01,0.03697,0.99851,0.53623,0.0594
269,-16817.5,4545.1,0.03384,0.96003,0.51386,0.05845
270,-17875.26,4969.81,0.0049,0.95592,0.48286,0.03326
271,-17758.7,4843.79,0.0063,0.95511,0.48386,0.02001
272,-17746.78,4995.94,0.00386,0.93482,0.47127,0.00845
273,-17872.58,4898.24,-0.00015,0.94959,0.47465,0.0021
274,-17139.71,5151.67,-0.00083,0.98756,0.49295,0.00278
275,-17405.11,4269.04,-0.00475,0.96916,0.47983,0.00459
276,-17366.32,5082.74,-0.00157,0.99279,0.49482,0.00098
277,-18192.25,5456.81,-0.00401,0.95057,0.47128,0.00396
278,-17312.97,4623.73,-0.00608,0.97807,0.48295,0.00062
279,-17630.54,5454.9,-0.00063,0.97315,0.48595,0.0005
280,-18080.81,5318.37,-0.00437,0.95857,0.47491,0.00211
281,-17063.7,4590.51,-0.00607,0.94551,0.46668,0.00453
282,-17861.76,5417.24,-0.00112,0.95949,0.47863,0.00379
283,-16361.4,4636.39,-0.00484,0.96737,0.47885,0.00064
284,-17603.03,4789.77,-0.00763,0.96805,0.4764,0.00089
285,-16587.28,4930.12,-0.01014,0.98391,0.48182,0.00114
286,-17425.42,5533.57,-0.00757,0.94703,0.46595,0.00331
287,-17541.02,5226.6,-0.00312,0.99237,0.49307,0.00658
288,-18068.02,4564.56,-0.00202,0.97907,0.48752,0.00712
289,-17517.39,4818.03,-0.00288,0.92635,0.46029,0.00277
290,-17073.09,5236.15,-0.00872,0.96761,0.47509,0.00117
291,-18426.59,4838.89,-0.00827,0.96336,0.47341,0.00567
292,-17391.53,5159.04,0.00537,0.961,0.48587,0.01587
293,-17810.86,5103.56,-0.00418,0.95827,0.47496,0.00996
294,-17377.48,4328.22,-0.00709,0.97873,0.48227,0.01355
295,-16956.64,4372.34,0.00144,0.95998,0.48143,0.00561
296,-17638.39,4204.4,-0.0055,0.98894,0.48897,0.00154
297,-17111.24,4951.53,-0.00631,0.99446,0.49092,0.00364
298,-17645.43,4796.08,-0.00456,0.97159,0.48124,0.00077
299,-18049.09,5125.67,-0.00464,0.94233,0.46652,0.00053
300,-17829.22,5281.98,-0.00162,0.96507,0.48091,0.00172
301,-17720.92,5318.61,0.00066,0.96592,0.48362,0.00261
302,-17313.61,4493.89,-0.00418,0.94709,0.46937,0.00038
303,-18187.95,5071.17,-0.00571,0.9863,0.48744,0.00028
304,-17489.78,5125.99,-0.00708,0.98867,0.48725,0.00422
305,-18255.04,5348.22,-0.0051,0.96839,0.4791,0.00048
306,-17804.93,5038.97,-0.00162,0.9865,0.49163,0.00266
307,-18252.22,5211.88,-0.00408,0.96605,0.47894,0.00068
308,-16961.14,4950.57,-0.00137,0.94251,0.46988,0.00054
309,-17515.22,4737.92,-0.00205,0.95697,0.47644,0.00078
310,-18372.25,4760.05,-0.00977,0.96129,0.47088,0.00328
311,-17532.66,5205.16,-0.00535,0.99138,0.49034,0.00127
312,-17358.79,4322.33,-0.00192,0.98042,0.48829,0.00069
313,-17428.2,5005.38,-0.0084,0.97535,0.47927,0.00189
314,-17788.75,4703.44,-0.00488,0.97524,0.48274,0.00018
315,-17450.19,4686.49,-0.00535,0.9848,0.48705,0.00022
316,-17747.32,4806.09,-0.00791,0.96715,0.47566,0.0006
317,-17677.43,4864.74,-0.00744,0.95673,0.47092,0.00048
318,-17641.87,4507.77,0.00217,0.9838,0.49407,0.00347
319,-17246.15,4828.28,-0.00353,0.9404,0.46667,0.00928
320,-17064.31,4535.6,-0.00518,0.95578,0.47271,0.00281
321,-17985.76,4361.94,-0.00658,0.96705,0.47694,0.00456
322,-16785.54,4497.82,-0.00824,0.95561,0.46957,0.00156
323,-17134.01,4794.52,-0.00291,0.95761,0.47589,0.00038
324,-17606.82,5134.96,-0.00234,0.97179,0.48356,0.00077
325,-17025.82,5303.01,-0.00116,0.95773,0.47771,0.00405
326,-17662.76,4786.1,-0.00375,0.94815,0.47032,0.0007
327,-17649.25,4936.82,-0.00338,0.95289,0.47307,0.00105
328,-17817.41,4381.52,-0.00545,0.9617,0.4754,0.00084
329,-17829.51,4821.27,-0.00232,0.96929,0.48233,0.00149
330,-17265.94,4732.14,-0.01178,0.96908,0.47276,0.00125
331,-18442.64,5100.69,-0.00454,0.962,0.47647,0.00036
332,-17577.71,4443.68,-0.00642,0.96941,0.47829,0.00035
333,-17807.27,4427.21,-0.00957,0.97705,0.47895,0.00154
334,-17241.56,4207.81,-0.00583,0.95489,0.47162,0.00246
335,-17759.76,5027.82,0.00536,0.97105,0.49089,0.0139
336,-17250.25,4486.7,-0.01003,0.9668,0.47337,0.00337
337,-17243.35,5029.46,-0.00489,0.93541,0.46281,0.00416
338,-18255.58,4652.29,-0.00465,0.9604,0.47555,0.00161
339,-17178.25,4722.55,-0.00416,0.95663,0.47415,0.0019
340,-16738.94,4916.41,-0.00443,0.96722,0.47918,0.00157
341,-17150.8,4484.04,-0.00645,0.9559,0.4715,0.00032
